
1000 	  0.000141907
401000  0.117639
801000  0.241071
1201000  0.340232
1601000  0.492013
2001000  0.55439
2401000  0.6983
2801000  0.852423
3201000  1.019
3601000  1.0108
4001000  1.15166
4401000  1.29496
4801000  1.44953
5201000  1.60426
5601000  1.77277
6001000  1.93073
6401000  2.1
6801000  1.96415
7201000  2.10671
7601000  2.2534
8001000  2.39123
8401000  2.56341
8801000  2.71318
9201000  2.85157
9601000  3.00141
