1000	0.002102
2000	0.008624
3000	0.019598
4000	0.036247
5000	0.059415
6000	0.089915
7000	0.126946
8000	0.174056
9000	0.221849
10000	0.279818
11000	0.341537
12000	0.410517
13000	0.487268
14000	0.574468
15000	0.669231
16000	0.761777
17000	0.859512
18000	0.972132
19000	1.08788
20000	1.21375
21000	1.35448
22000	1.4721
23000	1.6226
24000	1.76133
25000	1.92358
