5	1e-06
6	2e-06
7	3e-06
8	3e-06
9	4e-06
10	7e-06
11	1.5e-05
12	2.9e-05
13	5.4e-05
14	0.000107
15	0.000212
16	0.000422
17	0.000844
18	0.001684
19	0.003403
20	0.006931
21	0.013697
22	0.027919
23	0.054677
24	0.108517
25	0.216675
26	0.434431
27	0.867205
28	1.73855
29	3.46495
30	6.92608
31	13.853
