1 0.000109
401 0.078204
801 0.170013
1201 0.265585
1601 0.370825
2001 0.473523
2401 0.58647
2801 0.70904
3201 0.839178
3601 0.965665
4001 1.0977
4401 1.23494
4801 1.37
5201 1.51107
5601 1.64857
6001 1.79165
6401 1.94106
6801 2.09642
7201 2.24099
7601 2.39218
8001 2.53263
8401 2.69338
8801 2.8528
9201 3.00626
9601 3.17427
