1000 0.000118155
401000  0.088325
801000  0.188027
1201000  0.259292
1601000  0.380561
2001000  0.427156
2401000  0.546385
2801000  0.699583
3201000  0.789
3601000  0.776646
4001000  0.885384
4401000  0.998976
4801000  1.11561
5201000  1.23798
5601000  1.36945
6001000  1.4982
6401000  1.65366
6801000  1.50561
7201000  1.61642
7601000  1.73001
8001000  1.8434
8401000  1.96071
8801000  2.07867
9201000  2.19567
9601000  2.31942
