1000	9.5e-05
2000	0.000235
3000	0.000345
4000	0.000506
5000	0.000624
6000	0.000812
7000	0.000958
8000	0.001056
9000	0.001065
10000	0.001216
11000	0.001258
12000	0.001415
13000	0.001679
14000	0.001737
15000	0.001792
16000	0.001975
17000	0.002115
18000	0.002514
19000	0.002346
20000	0.002491
21000	0.002695
22000	0.002717
23000	0.002852
24000	0.002942
25000	0.00342
