
1000	0.000749
401000	0.078811
801000	0.145291
1201000	0.221252
1601000	0.301269
2001000	0.384172
2401000	0.458701
2801000	0.548563
3201000	0.620199
3601000	0.715132
4001000	0.791582
4401000	0.88402
4801000	0.952451
5201000	1.03703
5601000	1.14704
6001000	1.20785
6401000	1.3065
6801000	1.3954
7201000	1.45301
7601000	1.55859
8001000	1.6415
8401000	1.75641
8801000	1.82721
9201000	1.90779
9601000	1.98504
