
500 	  6.0321e-05
1500 	  0.000264315
2500 	  0.000422699
3500 	  0.000544557
4500 	  0.000770273
5500 	  0.00103855
6500 	  0.00104633
7500 	  0.00127586
8500 	  0.00151632
9500 	  0.0017806
10500  0.002145
11500  0.002469
12500  0.003022
13500  0.002943
14500  0.002731
15500  0.003017
16500  0.003823
17500  0.003572
18500  0.003812
19500  0.004124
20500  0.004693
21500  0.005656
22500  0.005114
23500  0.005216
24500  0.005718
