
500	0.004012
1500	0.015366
2500	0.015748
3500	0.027918
4500	0.051099
5500	0.077024
6500	0.114816
7500	0.156521
8500	0.207334
9500	0.264914
10500	0.328079
11500	0.401309
12500	0.475421
13500	0.562932
14500	0.652525
15500	0.756564
16500	0.860402
17500	0.970756
18500	1.08355
19500	1.21362
20500	1.35594
21500	1.50011
22500	1.65828
23500	1.81174
24500	1.98219
